contrato,status,data_vigencia,data_checagem,verificado,dias_atraso,parcela_atual,valor_parcela,vencimento_mes_atual,data_para_checar,dias_desde_vencimento,d3_cai_proximo_mes,pode_checar,deve_checar_hoje,motivo
2525494000,Pago,2025-07-30,2025-08-06,False,,1,174.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2524451000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524449000,Pago,2025-07-29,2025-08-06,False,,1,174.3,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524448000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524444000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160472000,Em dia,2024-05-31,2025-03-28,False,,10,174.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2524441000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524443000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524440000,Pago,2025-07-29,2025-08-06,False,,1,141.78,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525477000,Pago,2025-07-30,2025-08-06,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2525923000,Pago,2025-07-31,2025-08-06,False,,1,147.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2467319000,Pago,2025-05-29,2025-06-04,False,,1,144.5,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524430000,Pago,2025-07-29,2025-08-06,False,,1,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525922000,Pago,2025-07-31,2025-08-06,False,,1,167.0,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2525542000,Pago,2025-07-30,2025-08-06,False,,1,141.78,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2524436000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524434000,Pago,2025-07-29,2025-08-06,False,,1,144.5,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524422000,Pago,2025-07-29,2025-08-06,False,,1,141.78,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524428000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524432000,Pago,2025-07-29,2025-08-06,False,,1,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160447000,Em dia,2024-05-31,2025-03-28,False,,10,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2160438000,Em dia,2024-05-31,2025-03-28,False,,10,294.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2160142000,Em dia,2024-05-29,2025-03-28,False,,10,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525478000,Pago,2025-07-30,2025-08-06,False,,1,262.08,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2524498000,Pago,2025-07-29,2025-08-06,False,,1,115.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2429880000,Pago,2025-04-29,2025-05-06,False,,1,149.4,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525919000,Pago,2025-07-31,2025-08-06,False,,1,141.78,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2524425000,Pago,2025-07-29,2025-08-06,False,,1,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525920000,Pago,2025-07-31,2025-08-06,False,,1,115.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2524423000,Pago,2025-07-29,2025-08-06,False,,1,115.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524419000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524416000,Pago,2025-07-29,2025-08-06,False,,1,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524418000,Pago,2025-07-29,2025-08-06,False,,1,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2526416000,Pago,2025-07-31,2025-08-06,False,,1,144.5,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2523559000,Pago,2025-07-29,2025-08-06,False,,1,167.0,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2346520000,Pago,2025-01-31,2025-04-01,False,,3,115.6,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2160141000,Em dia,2024-05-29,2025-03-28,False,,10,169.23,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2552708000,Pago,2025-08-29,2025-09-05,False,,1,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2430937000,Pago,2025-04-30,2025-05-06,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2525908000,Pago,2025-07-31,2025-08-06,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2524398000,Pago,2025-07-29,2025-08-06,False,,1,174.3,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524401000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525912000,Pago,2025-07-31,2025-08-06,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2524406000,Em dia,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525458000,Pago,2025-07-30,2025-08-06,False,,1,167.0,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2160137000,Em dia,2024-05-29,2025-03-28,False,,10,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160135000,Em dia,2024-05-29,2025-03-28,False,,10,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160125000,Pago,2024-05-29,2025-03-28,False,,11,115.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2059359000,Em dia,2024-02-29,2025-03-28,False,,13,88.14,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160119000,Em dia,2024-05-29,2025-03-28,False,,10,262.08,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2551658000,Pago,2025-08-28,2025-09-05,False,,1,174.3,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2160116000,Pago,2024-05-29,2025-03-28,False,,1,144.5,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2581624000,Pago,2025-09-30,2025-10-08,False,,1,141.78,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2524396000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2469450000,Pago,2025-05-30,2025-06-04,False,,1,115.6,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2525909000,Pago,2025-07-31,2025-08-06,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2524385000,Pago,2025-07-29,2025-08-06,False,,1,624.5,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2467529000,Pago,2025-05-29,2025-06-04,False,,1,167.0,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524386000,Pago,2025-07-29,2025-08-06,False,,1,141.78,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525454000,Pago,2025-07-30,2025-08-06,False,,1,94.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2524380000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524373000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525445000,Pago,2025-07-30,2025-08-06,False,,1,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2524369000,Pago,2025-07-29,2025-08-06,False,,1,189.04,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524363000,Pago,2025-07-29,2025-08-06,False,,1,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160110000,Pago,2024-05-29,2025-03-28,False,,11,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160094000,Em dia,2024-05-29,2025-03-28,False,,10,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160093000,Pago,2024-05-29,2025-03-28,False,,11,299.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2160084000,Pago,2024-05-29,2025-03-28,False,,11,94.52,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2429154000,Pago,2025-04-29,2025-05-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2551566000,Pago,2025-08-28,2025-09-05,False,,1,144.5,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2551632000,Pago,2025-08-28,2025-09-05,False,,1,174.3,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2524740000,Pago,2025-07-30,2025-08-06,False,,1,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2524360000,Pago,2025-07-29,2025-08-06,False,,1,141.78,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524355000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2469412000,Pago,2025-05-30,2025-06-04,False,,1,299.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2160081000,Em dia,2024-05-29,2025-03-28,False,,10,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525898000,Pago,2025-07-31,2025-08-06,False,,1,94.52,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2160047000,Em dia,2024-05-29,2025-03-28,False,,9,149.4,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2159983000,Em dia,2024-05-29,2025-03-28,False,,10,115.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2467521000,Pago,2025-05-29,2025-06-04,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525424000,Pago,2025-07-30,2025-08-06,False,,1,149.4,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2467520000,Pago,2025-05-29,2025-06-04,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2552013000,Pago,2025-08-29,2025-09-05,False,,1,141.1,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2524353000,Pago,2025-07-29,2025-08-06,False,,1,144.5,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2551324000,Pago,2025-08-28,2025-09-05,False,,1,149.4,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2469381000,Pago,2025-05-30,2025-06-04,False,,1,199.2,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2525897000,Pago,2025-07-31,2025-08-06,False,,1,141.78,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2431900000,Pago,2025-04-30,2025-05-06,False,,1,147.3,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2526085000,Pago,2025-07-31,2025-08-06,False,,1,147.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2045574000,Em dia,2024-01-29,2025-03-28,False,,14,87.98,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2045611000,Em dia,2024-01-29,2025-03-28,False,,14,242.24,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2045630000,Em dia,2024-01-29,2025-03-28,False,,14,140.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2551335000,Pago,2025-08-28,2025-09-05,False,,1,149.4,2025-12-28,2025-12-31,,False,False,False,D+3 ainda não atingido (dias desde vencimento: None)
2045633000,Em dia,2024-01-29,2025-03-28,False,,14,90.39,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2526377000,Pago,2025-07-31,2025-08-06,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2467505000,Pago,2025-05-29,2025-06-04,False,,1,220.95,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2525890000,Pago,2025-07-31,2025-08-06,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2525889000,Pago,2025-07-31,2025-08-06,False,,1,141.1,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2431857000,Pago,2025-04-30,2025-05-06,False,,1,94.52,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2523965000,Pago,2025-07-29,2025-08-06,False,,1,224.64,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2045634000,Pago,2024-01-29,2025-03-28,False,,15,87.98,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2045635000,Em dia,2024-01-29,2025-03-28,False,,14,181.68,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2526336000,Pago,2025-07-31,2025-08-06,False,,1,57.8,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2467498000,Pago,2025-05-29,2025-06-04,False,,1,86.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2088972000,Em dia,2024-04-30,2025-03-28,False,,11,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2045650000,Em dia,2024-01-29,2025-03-28,False,,14,70.3,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2045656000,Em dia,2024-01-29,2025-03-28,False,,14,507.7,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2523911000,Pago,2025-07-29,2025-08-06,False,,1,57.8,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2045693000,Em dia,2024-01-29,2025-03-28,False,,14,105.45,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2045697000,Pago,2024-01-29,2025-03-28,False,,15,60.26,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2046209000,Pago,2024-01-30,2025-03-28,False,,15,175.96,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2430931000,Pago,2025-04-30,2025-05-06,False,,1,374.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088970000,Em dia,2024-04-30,2025-03-28,False,,11,144.5,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2046225000,Em dia,2024-01-30,2025-03-28,False,,14,299.36,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088969000,Em dia,2024-04-30,2025-03-28,False,,11,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2526310000,Pago,2025-07-31,2025-08-06,False,,1,147.3,2025-12-31,2026-01-03,-19,True,False,False,D+3 ainda não atingido (dias desde vencimento: -19)
2059318000,Em dia,2024-02-29,2025-03-28,False,,13,132.21,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2523961000,Pago,2025-07-29,2025-08-06,False,,1,115.6,2025-12-29,2026-01-01,-17,True,False,False,D+3 ainda não atingido (dias desde vencimento: -17)
2046311000,Pago,2024-01-30,2025-03-28,False,,15,181.68,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088968000,Em dia,2024-04-30,2025-03-28,False,,11,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088958000,Em dia,2024-04-30,2025-03-28,False,,11,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088956000,Pago,2024-04-30,2025-03-28,False,,12,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088951000,Em dia,2024-04-30,2025-03-28,False,,11,144.5,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2046345000,Pago,2024-01-30,2025-03-28,False,,15,105.45,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088945000,Pago,2024-04-30,2025-03-28,False,,12,57.8,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2046377000,Em dia,2024-01-30,2025-03-28,False,,14,153.96,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
2088944000,Em dia,2024-04-30,2025-03-28,False,,11,86.7,2025-12-30,2026-01-02,-18,True,False,False,D+3 ainda não atingido (dias desde vencimento: -18)
